time,MPU6050_Data.AX,MPU6050_Data.AY,MPU6050_Data.AZ,
3776.983,0.010009765625,0.5478515625,0.831787109375,
3776.985,0.010009765625,0.5478515625,0.831787109375,
3776.987,0.010009765625,0.5478515625,0.831787109375,
3776.988,0.02978515625,-0.02392578125,1.03564453125,
3776.989,0.02978515625,-0.02392578125,1.03564453125,
3776.991,0.02978515625,-0.02392578125,1.03564453125,
3776.992,0.11474609375,-0.53564453125,0.839111328125,
3776.993,0.11474609375,-0.53564453125,0.839111328125,
3776.994,0.11474609375,-0.53564453125,0.839111328125,
3776.996,0.11474609375,-0.53564453125,0.839111328125,
3776.997,0.09912109375,-0.582763671875,0.802490234375,
3776.999,0.09912109375,-0.582763671875,0.802490234375,
3777,-0.04296875,0.078125,1.268310546875,
3777.002,-0.04296875,0.078125,1.268310546875,
3777.003,-0.04296875,0.078125,1.268310546875,
3777.004,-0.04296875,0.078125,1.268310546875,
3777.005,0.009033203125,0.650390625,1.020263671875,
3777.006,0.009033203125,0.650390625,1.020263671875,
3777.007,0.009033203125,0.650390625,1.020263671875,
3777.007,0.009033203125,0.650390625,1.020263671875,
3777.008,0.020263671875,0.505126953125,0.847900390625,
3777.009,0.020263671875,0.505126953125,0.847900390625,
3777.01,0.020263671875,0.505126953125,0.847900390625,
3777.012,0.020263671875,0.505126953125,0.847900390625,
3777.013,0.0478515625,-0.101806640625,1.043212890625,
3777.015,0.0478515625,-0.101806640625,1.043212890625,
3777.016,0.0478515625,-0.101806640625,1.043212890625,
3777.017,0.109375,-0.58740234375,0.79638671875,
3777.019,0.109375,-0.58740234375,0.79638671875,
3777.02,0.109375,-0.58740234375,0.79638671875,
3777.021,0.1064453125,-0.628662109375,0.746337890625,
3777.022,0.1064453125,-0.628662109375,0.746337890625,
3777.023,0.1064453125,-0.628662109375,0.746337890625,
3777.024,0.1064453125,-0.628662109375,0.746337890625,
3777.024,0.1064453125,-0.628662109375,0.746337890625,
3777.025,-0.0439453125,0.171630859375,1.300537109375,
3777.026,-0.0439453125,0.171630859375,1.300537109375,
3777.028,-0.0439453125,0.171630859375,1.300537109375,
3777.029,0.021240234375,0.67236328125,0.94384765625,
3777.03,0.021240234375,0.67236328125,0.94384765625,
3777.032,0.021240234375,0.67236328125,0.94384765625,
3777.033,0.021240234375,0.67236328125,0.94384765625,
3777.034,0.02734375,0.4501953125,0.877197265625,
3777.035,0.02734375,0.4501953125,0.877197265625,
3777.035,0.02734375,0.4501953125,0.877197265625,
3777.036,0.02734375,0.4501953125,0.877197265625,
3777.037,0.0517578125,-0.163330078125,1.036376953125,
3777.038,0.0517578125,-0.163330078125,1.036376953125,
3777.039,0.0517578125,-0.163330078125,1.036376953125,
3777.04,0.0517578125,-0.163330078125,1.036376953125,
3777.041,0.0517578125,-0.61962890625,0.76025390625,
3777.042,0.12158203125,-0.61962890625,0.76025390625,
3777.043,0.12158203125,-0.61962890625,0.76025390625,
3777.045,0.12158203125,-0.61962890625,0.76025390625,
3777.046,0.09716796875,-0.588134765625,0.7900390625,
3777.048,0.09716796875,-0.588134765625,0.7900390625,
3777.049,0.09716796875,-0.588134765625,0.7900390625,
3777.05,-0.041748046875,0.049072265625,1.2607421875,
3777.051,-0.041748046875,0.049072265625,1.2607421875,
3777.052,-0.041748046875,0.049072265625,1.2607421875,
3777.053,-0.041748046875,0.049072265625,1.2607421875,
