time,MPU6050_Data.AX,MPU6050_Data.AY,MPU6050_Data.AZ,
3648.64,0.010986328125,0.093017578125,0.986328125,
3648.641,0.010986328125,0.093017578125,0.986328125,
3648.642,0.024169921875,-0.1845703125,0.954345703125,
3648.644,0.024169921875,-0.1845703125,0.954345703125,
3648.645,0.024169921875,-0.1845703125,0.954345703125,
3648.646,0.0576171875,-0.326904296875,0.8681640625,
3648.647,0.0576171875,-0.326904296875,0.8681640625,
3648.649,0.0576171875,-0.326904296875,0.8681640625,
3648.65,0.068359375,-0.18408203125,0.95361328125,
3648.651,0.068359375,-0.18408203125,0.95361328125,
3648.652,0.068359375,-0.18408203125,0.95361328125,
3648.653,0.068359375,-0.18408203125,0.95361328125,
3648.654,0.0546875,0.133544921875,1.016357421875,
3648.655,0.0546875,0.133544921875,1.016357421875,
3648.656,0.0546875,0.133544921875,1.016357421875,
3648.657,0.0546875,0.133544921875,1.016357421875,
3648.658,0.03564453125,0.3017578125,0.959228515625,
3648.66,0.03564453125,0.3017578125,0.959228515625,
3648.661,0.03564453125,0.3017578125,0.959228515625,
3648.662,-0.002685546875,0.06591796875,0.978759765625,
3648.664,-0.002685546875,0.06591796875,0.978759765625,
3648.665,-0.002685546875,0.06591796875,0.978759765625,
3648.666,-0.002685546875,0.06591796875,0.978759765625,
3648.667,0.0390625,-0.2099609375,0.934814453125,
3648.669,0.0390625,-0.2099609375,0.934814453125,
3648.67,0.0390625,-0.2099609375,0.934814453125,
3648.671,0.06982421875,-0.322265625,0.87255859375,
3648.672,0.06982421875,-0.322265625,0.87255859375,
3648.673,0.06982421875,-0.322265625,0.87255859375,
3648.674,0.06982421875,-0.322265625,0.87255859375,
3648.675,0.064453125,-0.14453125,0.972412109375,
3648.677,0.064453125,-0.14453125,0.972412109375,
3648.678,0.064453125,-0.14453125,0.972412109375,
3648.679,0.064453125,-0.14453125,0.972412109375,
3648.68,0.05859375,0.18701171875,1.02880859375,
3648.681,0.05859375,0.18701171875,1.02880859375,
3648.683,0.05859375,0.18701171875,1.02880859375,
3648.684,0.047119140625,0.2978515625,0.939697265625,
3648.684,0.047119140625,0.2978515625,0.939697265625,
3648.685,0.047119140625,0.2978515625,0.939697265625,
3648.687,0.047119140625,0.2978515625,0.939697265625,
3648.687,-0.0029296875,0.013916015625,0.999755859375,
3648.688,-0.0029296875,0.013916015625,0.999755859375,
3648.689,-0.0029296875,0.013916015625,0.999755859375,
3648.69,-0.0029296875,0.013916015625,0.999755859375,
3648.691,-0.0029296875,0.013916015625,0.999755859375,
3648.692,0.06298828125,-0.249267578125,0.906005859375,
3648.693,0.06298828125,-0.249267578125,0.906005859375,
3648.694,0.06298828125,-0.249267578125,0.906005859375,
3648.696,0.063232421875,-0.321044921875,0.8857421875,
3648.697,0.063232421875,-0.321044921875,0.8857421875,
3648.698,0.063232421875,-0.321044921875,0.8857421875,
